transaction_id,timestamp,merchant_id,customer_id,amount,risk_score,decision,reason_codes,review_state,actual_label,amount_zscore_past,is_new_device,ip_txn_count_10min_past,customer_txn_count_10min_past,customer_failed_attempts_1h_past,country_mismatch
TXN_38d5b4a83c,2026-08-29 19:43:11.344995,M_0003,C_00220,4584.95,0.0235,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6453365212603405,0,0,0,0,0
TXN_9a35153bf0,2026-08-29 19:53:20.741850,M_0006,C_00748,861.96,0.0206,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.1560610059567873,0,0,0,0,0
TXN_7daef6edd8,2026-08-29 19:55:48.782506,M_0003,C_00233,4284.96,0.0266,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4889454944723834,0,0,0,0,0
TXN_d0afc1e9c3,2026-08-29 19:59:25.785898,M_0011,C_00742,3043.53,0.0014,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.887625434708671,0,0,0,0,0
TXN_c416cece16,2026-08-29 20:13:01.870179,M_0001,C_00758,2801.75,0.0759,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8237285444689715,0,0,0,0,0
TXN_ba298b40a0,2026-08-29 20:14:07.488317,M_0012,C_00592,313.02,0.0134,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.5292166136039274,0,0,0,0,0
TXN_ea3d91c5e7,2026-08-29 20:14:15.261987,M_0002,C_00679,50.0,0.0183,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.6771087050008107,0,0,0,0,0
TXN_9121c5dc41,2026-08-29 20:15:49.140681,M_0002,C_00430,5460.25,0.0137,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6176592733163394,0,0,0,0,0
TXN_b8b12b375d,2026-08-29 20:21:23.585286,M_0013,C_00271,937.57,0.0244,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6448869313027242,0,0,0,0,0
TXN_2d9712ddce,2026-08-29 20:23:19.747387,M_0012,C_00563,3957.17,0.1812,VERIFY,Previously unseen device,STEP_UP_REQUIRED,0,-0.1654266875673294,1,0,0,0,0
TXN_d018d00390,2026-08-29 20:25:22.834216,M_0003,C_00552,1863.63,0.034,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7693771121051028,0,0,0,0,0
TXN_1d8d2c75de,2026-08-29 20:27:12.472094,M_0003,C_00311,4043.93,0.0228,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.36446295097860565,0,0,0,0,0
TXN_2d5837dbcf,2026-08-29 20:31:12.272648,M_0001,C_00030,5904.66,0.1025,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3670860867516182,0,0,0,0,0
TXN_6f82330afc,2026-08-29 20:50:55.814903,M_0013,C_00141,1367.47,0.0203,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.1843940908500701,0,0,0,0,0
TXN_d8abc04f66,2026-08-29 20:52:17.833738,M_0008,C_00688,1942.87,0.0382,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7910229948174305,0,0,0,0,0
TXN_1dd4368704,2026-08-29 20:54:49.998644,M_0008,C_00665,4205.11,0.0327,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4544044979776835,0,0,0,0,0
TXN_bf89da0f92,2026-08-29 21:01:06.348023,M_0010,C_00054,881.18,0.0106,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.522307068632763,0,0,0,0,0
TXN_6127486eec,2026-08-29 21:01:33.424661,M_0010,C_00339,348.26,0.0394,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7113924921818033,0,0,0,0,0
TXN_63a3fdffc4,2026-08-29 21:10:16.562493,M_0012,C_00423,3128.45,0.0687,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.47492121385372355,0,0,0,0,0
TXN_eb0a828a46,2026-08-29 21:16:56.358940,M_0000,C_00425,1508.52,0.0118,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8018192210350146,0,0,0,0,0
TXN_9135db7ba4,2026-08-29 21:23:07.172721,M_0000,C_00586,2416.62,0.0597,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.08491163691287067,0,0,0,0,0
TXN_83e4796734,2026-08-29 21:23:15.860642,M_0003,C_00542,4219.04,0.0279,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.45523312407467226,0,0,0,0,0
TXN_d164ee01a5,2026-08-29 21:41:54.465096,M_0000,C_00777,2586.42,0.0379,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.250629461397607,0,0,0,0,0
TXN_49ccb15b87,2026-08-29 21:47:49.499952,M_0013,C_00654,2273.77,0.0324,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7858562544945985,0,0,0,0,0
TXN_df1e0387ab,2026-08-29 22:04:48.690165,M_0009,C_00012,4419.03,0.0965,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.2300578875624592,0,0,0,0,0
TXN_307ebfffcd,2026-08-29 22:09:29.671050,M_0009,C_00093,2176.57,0.0364,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7617459825228063,0,0,0,0,0
TXN_d5f1d9ccb7,2026-08-29 22:10:02.028765,M_0000,C_00780,1588.11,0.0266,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7245490119508363,0,0,0,0,0
TXN_f3cd0e33ad,2026-08-29 22:13:15.758684,M_0011,C_00593,12263.89,0.9666,ESCALATE,Very high amount vs merchant history | Previously unseen device,PENDING_MANUAL_REVIEW,1,3.0346595453354075,1,0,0,0,0
TXN_63ca94ca63,2026-08-29 22:17:41.799455,M_0002,C_00580,114.72,0.0141,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.6472630589856452,0,0,0,0,0
TXN_5cb58baf30,2026-08-29 22:19:53.377536,M_0002,C_00326,2188.26,0.0226,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.76617653084012,0,0,0,0,0
TXN_402e5ec03d,2026-08-29 22:21:08.766593,M_0014,C_00484,3247.88,0.9783,ESCALATE,Very high amount vs merchant history | Previously unseen device,PENDING_MANUAL_REVIEW,1,3.361794600472029,1,0,0,0,0
TXN_a0a94dfb5f,2026-08-29 22:26:17.270090,M_0006,C_00209,533.26,0.0093,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7680137331096452,0,0,0,0,0
TXN_589a48135a,2026-08-29 22:31:28.571238,M_0011,C_00593,5412.75,0.0061,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.11699983522659763,0,0,0,0,0
TXN_eae4f85b3f,2026-08-29 22:44:42.413215,M_0006,C_00115,538.46,0.0249,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7526336438565084,0,0,0,0,0
TXN_7de028a051,2026-08-29 22:46:21.837141,M_0006,C_00395,553.72,0.0453,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7089831460023962,0,0,0,0,0
TXN_bd81b7c691,2026-08-29 22:46:51.955524,M_0011,C_00206,3573.57,0.0075,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6621749626433701,0,0,0,0,0
TXN_33c6c66864,2026-08-29 22:51:22.138625,M_0003,C_00799,5106.43,0.0644,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.9165186248096874,0,0,0,0,0
TXN_445034ea25,2026-08-29 22:55:02.577700,M_0014,C_00385,1286.19,0.0211,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.1969658212623465,0,0,0,0,0
TXN_4c713cc64e,2026-08-29 23:01:13.582073,M_0011,C_00071,3702.93,0.0088,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6068343247994188,0,0,0,0,0
TXN_0b845e1f69,2026-08-29 23:05:11.066888,M_0011,C_00013,9464.99,0.0304,ALLOW,Elevated amount vs merchant history,NO_ACTION,0,1.8361388124564562,0,0,0,0,0
TXN_54bdc4f2f9,2026-08-29 23:15:21.333675,M_0007,C_00250,11915.65,0.9518,ESCALATE,Very high amount vs merchant history,PENDING_MANUAL_REVIEW,0,3.1309158291051156,0,0,0,0,0
TXN_9cd75d33e9,2026-08-29 23:15:50.016480,M_0004,C_00360,1867.29,0.0691,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8626394702104259,0,0,0,0,0
TXN_bbf28f1fe4,2026-08-29 23:16:36.086581,M_0011,C_00137,5937.68,0.0205,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3384670604544427,0,0,0,0,0
TXN_c3b59e993d,2026-08-29 23:18:23.543211,M_0002,C_00600,5066.91,0.0298,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4530326758955901,0,0,0,0,0
TXN_f9a7d41bbd,2026-08-29 23:21:11.840735,M_0010,C_00339,651.29,0.032,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.0088463414065778,0,0,0,0,0
TXN_5c7faaba5c,2026-08-29 23:29:30.140591,M_0012,C_00130,6737.36,0.1143,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8743515843039331,0,0,0,0,0
TXN_d0be98e48d,2026-08-29 23:31:44.102163,M_0007,C_00474,1517.1,0.0607,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.319293173540554,0,0,0,0,0
TXN_92a0087551,2026-08-29 23:36:26.134226,M_0014,C_00397,871.08,0.0109,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9433389718884959,0,0,0,0,0
TXN_6e01f9b2d4,2026-08-29 23:38:25.966436,M_0002,C_00372,2216.4,0.0483,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7544351831996178,0,0,0,0,0
TXN_dff870eb86,2026-08-29 23:39:00.528516,M_0012,C_00111,2641.24,0.0834,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6578543885994572,0,0,0,0,0
TXN_6e2a67b1a7,2026-08-29 23:41:20.173339,M_0005,C_00550,2383.35,0.0621,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.2466241972488594,0,0,0,0,0
TXN_b690325966,2026-08-29 23:48:20.424957,M_0003,C_00181,2023.4,0.0123,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.68872309281179,0,0,0,0,0
TXN_aa283485ba,2026-08-29 23:53:35.553841,M_0011,C_00363,4460.59,0.0053,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.28736432608581075,0,0,0,0,0
TXN_5bd072835e,2026-08-29 23:57:26.692409,M_0011,C_00590,3407.67,0.0053,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.733384519469199,0,0,0,0,0
TXN_ab0957df0c,2026-08-29 23:58:31.506122,M_0002,C_00522,2584.26,0.0183,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5979172733386363,0,0,0,0,0
TXN_e283002280,2026-08-29 23:59:17.803533,M_0008,C_00525,938.63,0.0217,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.3439667792764756,0,0,0,0,0
TXN_4e8c46391a,2026-08-30 00:04:03.946741,M_0003,C_00375,1992.78,0.0114,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7039734282419606,0,0,0,0,0
TXN_733b946cb1,2026-08-30 00:06:44.676840,M_0011,C_00344,3050.26,0.0029,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.88426326123092,0,0,0,0,0
TXN_adb9d3d82a,2026-08-30 00:10:01.433616,M_0011,C_00104,5824.28,0.0091,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.2925702141682066,0,0,0,0,0
TXN_e415d485d6,2026-08-30 00:10:29.595120,M_0000,C_00568,1607.14,0.0478,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7053885524869858,0,0,0,0,0
TXN_217d45ff39,2026-08-30 00:11:40.349891,M_0004,C_00551,818.57,0.0231,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7156848819820446,0,0,0,0,0
TXN_20e05e4475,2026-08-30 00:15:55.906648,M_0005,C_00173,755.0,0.0213,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6804488640301205,0,0,0,0,0
TXN_90b91c8bc3,2026-08-30 00:17:36.796236,M_0006,C_00262,737.95,0.0327,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.190019837722075,0,0,0,0,0
TXN_eaffdeea9b,2026-08-30 00:23:25.816197,M_0000,C_00044,3548.65,0.1973,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.1923682808559608,0,0,0,0,0
TXN_20c710891c,2026-08-30 00:23:36.485032,M_0009,C_00384,6652.01,0.3347,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.218486442702278,0,0,0,0,0
TXN_2d1ee67a5a,2026-08-30 00:25:28.440242,M_0000,C_00322,1827.03,0.0226,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4910921792603112,0,0,0,0,0
TXN_8393b103c7,2026-08-30 00:25:47.218868,M_0000,C_00354,2887.96,0.0215,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5461256075678416,0,0,0,0,0
TXN_067e9b851d,2026-08-30 00:27:48.633035,M_0007,C_00391,4285.43,0.1063,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.13905367770020555,0,0,0,0,0
TXN_3fc8804559,2026-08-30 00:28:30.239245,M_0004,C_00492,786.68,0.0806,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7629371367042043,0,0,0,0,0
TXN_6cebe2324a,2026-08-30 00:35:41.463787,M_0005,C_00506,1154.47,0.0318,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.20731551835959108,0,0,0,0,0
TXN_e1dfb3e958,2026-08-30 00:40:37.073189,M_0009,C_00093,3335.12,0.0881,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.24987551389411902,0,0,0,0,0
TXN_db8a8c324e,2026-08-30 00:45:16.082862,M_0007,C_00247,50.0,0.0566,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.9419296202667642,0,0,0,0,0
TXN_136384b4e3,2026-08-30 00:56:41.391163,M_0012,C_00563,3961.13,0.3283,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,-0.16367886327051123,0,0,0,0,1
TXN_0dc971122e,2026-08-30 01:00:34.924194,M_0010,C_00172,437.65,0.0335,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5038811079830717,0,0,0,0,0
TXN_d48766966c,2026-08-30 01:01:40.351943,M_0006,C_00465,768.95,0.0499,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.10263199693415674,0,0,0,0,0
TXN_b582e62510,2026-08-30 01:02:04.924194,M_0010,C_00172,1064.35,0.5031,VERIFY,Recent activity from same IP | Recent failed payment attempts,STEP_UP_REQUIRED,0,0.9500063237417206,0,1,1,1,0
TXN_b73bd6a43a,2026-08-30 01:03:34.924194,M_0010,C_00172,543.02,0.207,VERIFY,Recent activity from same IP | Recent failed payment attempts,STEP_UP_REQUIRED,0,-0.260820329866503,0,2,2,2,0
TXN_9d09c8ce0e,2026-08-30 01:05:04.924194,M_0010,C_00172,892.68,0.0364,ALLOW,High IP transaction velocity | High customer transaction velocity | Recent failed payment attempts,NO_ACTION,0,0.5511140489094364,0,3,3,3,0
TXN_b6d54b14d9,2026-08-30 01:05:21.254516,M_0005,C_00732,1103.45,0.0785,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.26751211526559515,0,0,0,0,0
TXN_3a235c729e,2026-08-30 01:06:34.924194,M_0010,C_00172,410.12,0.0332,ALLOW,High IP transaction velocity | High customer transaction velocity | Recent failed payment attempts,NO_ACTION,0,-0.5705245765096504,0,4,4,4,0
TXN_82d8cea70e,2026-08-30 01:08:35.961596,M_0007,C_00319,3123.73,0.0608,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6293879602808142,0,0,0,0,0
TXN_4fda694936,2026-08-30 01:09:04.924194,M_0010,C_00172,1769.22,0.9928,ESCALATE,Elevated amount vs merchant history | High IP transaction velocity | High customer transaction velocity,PENDING_MANUAL_REVIEW,1,2.589350530792953,0,5,5,5,0
TXN_89465d9f7a,2026-08-30 01:10:00.519522,M_0013,C_00298,927.7,0.0202,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6562424977405755,0,0,0,0,0
TXN_413e7f64b6,2026-08-30 01:15:16.316757,M_0006,C_00411,50.0,0.0437,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-2.1276715090104132,0,0,0,0,0
TXN_fcff300fa5,2026-08-30 01:18:24.996932,M_0007,C_00764,2509.48,0.0701,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.88982083858039,0,0,0,0,0
TXN_bfaeab6b6f,2026-08-30 01:20:39.636496,M_0000,C_00511,1898.44,0.0242,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4216987717718881,0,0,0,0,0
TXN_1fd37b0a7e,2026-08-30 01:23:56.649647,M_0014,C_00042,1382.31,0.0329,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.022386572213345377,0,0,0,0,0
TXN_46e636f3cc,2026-08-30 01:24:17.559975,M_0008,C_00623,4738.84,0.043,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7492520694116598,0,0,0,0,0
TXN_a02622543d,2026-08-30 01:38:25.941997,M_0000,C_00312,3092.01,0.0214,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7460098806622747,0,0,0,0,0
TXN_afed7cee1d,2026-08-30 01:38:37.700712,M_0001,C_00195,2327.43,0.0127,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0057682117493656,0,0,0,0,0
TXN_a3898dc6a2,2026-08-30 01:40:01.014405,M_0012,C_00757,7104.12,0.037,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.0124935805108897,0,0,0,0,0
TXN_c5399ab07b,2026-08-30 01:41:27.571989,M_0011,C_00794,4501.58,0.0051,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.2686071974132295,0,0,0,0,0
TXN_85bd959151,2026-08-30 01:49:31.275014,M_0009,C_00608,2872.86,0.0586,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.45425386311704263,0,0,0,0,0
TXN_f9e6819627,2026-08-30 01:50:35.663057,M_0010,C_00793,895.95,0.0389,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5513208031800536,0,0,0,0,0
TXN_3087e8e481,2026-08-30 01:59:57.467929,M_0010,C_00152,766.26,0.0395,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.25062890005355026,0,0,0,0,0
TXN_10bc952460,2026-08-30 02:00:45.060198,M_0014,C_00240,1723.69,0.0254,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5921357708521773,0,0,0,0,0
TXN_59a1f5f63a,2026-08-30 02:00:56.867235,M_0011,C_00772,11438.82,0.325,VERIFY,Elevated amount vs merchant history | Previously unseen device,STEP_UP_REQUIRED,1,2.6753701517599313,1,0,0,0,0
TXN_d5ffd3d8a1,2026-08-30 02:01:42.476523,M_0007,C_00459,1772.29,0.0224,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2020364795851983,0,0,0,0,0
TXN_cc4787e6db,2026-08-30 02:05:06.571523,M_0004,C_00582,284.34,0.0382,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.5181251554875206,0,0,0,0,0
TXN_250ecf78cf,2026-08-30 02:06:06.020760,M_0006,C_00613,1293.97,0.0809,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,1,1.3759219519125407,0,0,0,0,0
TXN_a0a60a74cc,2026-08-30 02:10:33.329744,M_0002,C_00125,4816.11,0.0403,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3483094115785768,0,0,0,0,0
TXN_3c9efa4980,2026-08-30 02:17:57.016413,M_0004,C_00677,1134.06,0.0364,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.23709504574092755,0,0,0,0,0
TXN_043d3f9454,2026-08-30 02:20:58.396034,M_0008,C_00626,4894.14,0.0212,ALLOW,Previously unseen device,NO_ACTION,0,0.8339056746520966,1,0,0,0,0
TXN_518e2732c2,2026-08-30 02:28:43.313209,M_0006,C_00647,524.76,0.0372,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7873173763998542,0,0,0,0,0
TXN_7280979ae8,2026-08-30 02:31:05.648523,M_0012,C_00658,2410.53,0.1578,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,-0.7450417722558925,0,0,0,0,0
TXN_ae3c498180,2026-08-30 02:38:02.549106,M_0006,C_00645,779.94,0.031,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.06953750229549649,0,0,0,0,0
TXN_e1d877d432,2026-08-30 02:38:29.204912,M_0009,C_00143,2185.59,0.0195,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7581621466336522,0,0,0,0,0
TXN_1507503c3e,2026-08-30 02:39:09.418641,M_0005,C_00732,1909.7,0.0916,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6874717174257028,0,0,0,0,0
TXN_d4846dc6a1,2026-08-30 02:40:12.754146,M_0002,C_00167,1675.88,0.0253,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9832835594733235,0,0,0,0,0
TXN_9f20327901,2026-08-30 02:40:33.273484,M_0002,C_00699,1359.64,0.0254,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.116230921613387,0,0,0,0,0
TXN_05e46d0a36,2026-08-30 02:47:56.398199,M_0005,C_00333,1361.37,0.1003,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.03705092655771854,0,0,0,0,0
TXN_b9db1b50d6,2026-08-30 02:49:15.932626,M_0006,C_00601,1062.09,0.0498,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7237647331105446,0,0,0,0,0
TXN_cbd8ac5775,2026-08-30 02:51:04.410273,M_0009,C_00559,5356.67,0.0081,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.646345895194672,0,0,0,0,0
TXN_8e852de101,2026-08-30 03:04:49.743961,M_0007,C_00508,5771.44,0.0663,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4995325338501957,0,0,0,0,0
TXN_5139f2f6b9,2026-08-30 03:12:09.015852,M_0010,C_00659,831.55,0.049,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.40152878904864425,0,0,0,0,0
TXN_8cd19908cc,2026-08-30 03:18:23.618934,M_0011,C_00272,5338.53,0.0035,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.08351295344010617,0,0,0,0,0
TXN_4490210ad3,2026-08-30 03:28:58.679757,M_0008,C_00364,2700.49,0.0499,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.37448543333508955,0,0,0,0,0
TXN_5a43d4d0d4,2026-08-30 03:31:01.518575,M_0013,C_00641,916.03,0.025,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6681046355672553,0,0,0,0,0
TXN_b289759d05,2026-08-30 03:31:19.820428,M_0008,C_00525,4873.58,0.0926,ALLOW,Transaction country differs from customer profile,NO_ACTION,0,0.8226176477948606,0,0,0,0,1
TXN_99d95474fb,2026-08-30 03:33:19.874670,M_0013,C_00505,650.39,0.0139,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9520865430611495,0,0,0,0,0
TXN_5500646c34,2026-08-30 03:42:40.697751,M_0008,C_00265,5059.44,0.0278,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.9240528564210838,0,0,0,0,0
TXN_7c69868c62,2026-08-30 03:43:54.598718,M_0004,C_00341,1052.9,0.0521,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3590400887247355,0,0,0,0,0
TXN_6f8496f067,2026-08-30 03:44:27.889920,M_0007,C_00729,3879.51,0.0196,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3053336405501381,0,0,0,0,0
TXN_42cb4f85c0,2026-08-30 03:45:15.422113,M_0010,C_00619,614.75,0.0725,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.10128128877036613,0,0,0,0,0
TXN_2bb1baa998,2026-08-30 03:45:37.591682,M_0013,C_00183,1132.65,0.0161,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4340751963847132,0,0,0,0,0
TXN_59fc54130b,2026-08-30 03:47:01.038339,M_0002,C_00321,5680.68,0.0083,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7170011324790361,0,0,0,0,0
TXN_ffc6d18cd1,2026-08-30 03:49:39.287468,M_0011,C_00433,6143.59,0.017,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.42413910540581456,0,0,0,0,0
TXN_d5ce093cb8,2026-08-30 03:50:07.098323,M_0005,C_00438,2032.51,0.0461,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.832757517517953,0,0,0,0,0
TXN_270ced7eab,2026-08-30 04:03:10.671441,M_0007,C_00403,5177.37,0.0213,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.2470957823635215,0,0,0,0,0
TXN_c4bf30b512,2026-08-30 04:17:01.436737,M_0003,C_00424,1024.75,0.0104,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2072794205214892,0,0,0,0,0
TXN_cf7d3173b1,2026-08-30 04:19:00.176127,M_0012,C_00468,2061.66,0.0847,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8748967067631395,0,0,0,0,0
TXN_d98b0efa0e,2026-08-30 04:21:16.112784,M_0000,C_00499,3145.47,0.0098,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7977172713479643,0,0,0,0,0
TXN_5c7366c59c,2026-08-30 04:23:43.319551,M_0014,C_00672,1678.69,0.0313,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5104355711681461,0,0,0,0,0
